ID,Source,Label,Human_annotation_median,Sentence,Category,Split
EsCoLA_9688,GDE58,0,0,Tales que no las podremos aceptar son sus exigencias.,12,train
EsCoLA_7803,GDE43,0,0,"En la reunión se habló de María, pero no sé quién.",14,train
EsCoLA_10525,GDE65,0,0,Es Juan y el coche quien me han estropeado la tarde.,7,train
EsCoLA_4985,GDE32,1,1,Ana contestó a eso que le daba todo igual.,8,train
EsCoLA_8635,GDE50,1,0,Nos iremos mientras Pedro duerma.,3,train
EsCoLA_4529,GDE31,1,1,¿No sabes griego o no sabes latín?,7,train
EsCoLA_9315,GDE53,1,1,Se cortó la mano sabiendo lo que hacía.,3,train
EsCoLA_7552,GDE42,0,0,No nos constan dónde fueron ni qué hicieron.,14,train
EsCoLA_2475,GDE17,0,0,Juan trabaja tan felizmente cuanto puedas trabajar tú.,13,train
EsCoLA_2228,GDE17,0,0,Juan vio en el Prado cinco cuadros de Goya y más de Ribera que Luis.,13,train
EsCoLA_8102,GDE48,1,1,Hace tres años que los alemanes bombardean Londres.,3,train
EsCoLA_7339,GDE42,1,1,Le quité el sitio a ella.,14,train
EsCoLA_10465,GDE65,1,1,Vio la televisión.,1,train
EsCoLA_4463,GDE30,1,1,¿Fue a Ramón o a sí mismo a quien Pepe lavó las manos?,4,train
EsCoLA_6635,GDE38,1,1,Tenemos a Juan enfermo.,3,train
EsCoLA_5583,GDE35,0,0,Investigó que si se podía hacer eso.,7,train
EsCoLA_6806,GDE39,0,1,Clinton está alto.,2,train
EsCoLA_5733,GDE36,1,1,Confío en que Juan acabará el libro.,8,train
EsCoLA_7140,GDE41,0,0,Había las mujeres en la estación.,13,train
EsCoLA_9163,GDE52,0,0,Llevo pensado hacerlo.,9,train
EsCoLA_6451,GDE37,1,1,Pedro parece enfadado.,2,train
EsCoLA_4962,GDE32,1,1,La huelga no le impedirá trabajar.,10,train
EsCoLA_8805,GDE51,0,1,¿Qué consiguieron?,7,train
EsCoLA_7065,GDE40,1,1,¿Hablaste con Juan? Todavía no.,9,train
EsCoLA_5368,GDE34,0,0,Hoy es fácil de que llueva.,14,train
EsCoLA_3504,GDE24,0,1,Kiko es tan feo que siempre le anda asustando.,13,train
EsCoLA_6171,GDE36,1,1,Todo el mundo sabe quién cantará esta noche.,7,train
EsCoLA_8436,GDE49,1,1,Ha comprobado que el acta estaba firmada.,8,train
EsCoLA_1015,GDE08,1,1,Aquí en casa estaremos bien.,3,train
EsCoLA_7377,GDE42,0,0,Se atribuyó el mérito del acertar en las quinielas.,10,train
EsCoLA_194,GDE03,0,0,Se compró un vestido deslumbrante largo rojo.,11,train
EsCoLA_6969,GDE40,0,0,Por todo Madrid se puede encontrar hombre más feliz que Pepe.,9,train
EsCoLA_9171,GDE52,0,0,Anda y muere.,12,train
EsCoLA_10264,GDE65,1,1,Esto es lo más espectacular que he visto.,13,train
EsCoLA_6366,GDE37,1,1,¿De qué has dicho que son los autores dos auxiliares de laboratorio?,7,train
EsCoLA_4996,GDE32,1,1,¿Y quién te mandó disponer de lo que era muy mío?,7,train
EsCoLA_6268,GDE36,1,1,"La soprano estaba indispuesta y, a pesar de ello, cantó la Traviata.",12,train
EsCoLA_7123,GDE41,1,1,Llega tarde siempre y sin excusas.,12,train
EsCoLA_5914,GDE36,0,0,María la lamenta maquillar.,14,train
EsCoLA_3311,GDE23,0,0,Son mutuamente opuestos.,12,train
EsCoLA_6714,GDE39,1,1,Miguel es así.,2,train
EsCoLA_1348,GDE12,1,1,Un invitado faltó.,13,train
EsCoLA_1702,GDE16,1,1,Nadie conoce a la familia de María.,13,train
EsCoLA_5823,GDE36,1,1,Vi a María que lloraba.,7,train
EsCoLA_8992,GDE52,1,1,Pudriendo la situación es como acabaron.,9,train
EsCoLA_5105,GDE32,1,1,Eva renuncia a estudiar.,10,train
EsCoLA_4105,GDE30,1,1,El cura absolvió a la pecadora.,4,train
EsCoLA_1961,GDE16,1,1,"Juan compró una casa, no sólo en Soria, también en Madrid.",12,train
EsCoLA_9257,GDE53,0,0,"No dándole un buen servicio público, María se ve obligada a coger el autobús.",3,train
EsCoLA_6963,GDE40,1,1,El autobús estuvo detenido hasta las diez como muy tarde.,3,train
EsCoLA_2858,GDE19,1,1,Te ordenó corregirlo.,14,train
EsCoLA_7665,GDE42,1,1,Estos señores son invitados nuestros.,14,train
EsCoLA_6333,GDE37,1,1,Óscar es el alumno que más ha estudiado de toda la clase.,2,train
EsCoLA_432,GDE04,1,1,Los misioneros franciscanos de África han estado perseguidos por tribus locales durante muchos años.,4,train
EsCoLA_6679,GDE38,1,1,Los niños se encontraban todos saludables y felices.,5,train
EsCoLA_3591,GDE25,1,1,La lavadora ha aclarado el jersey.,1,train
EsCoLA_5068,GDE32,1,1,Voy al banco a sacar dinero.,10,train
EsCoLA_1719,GDE16,0,0,Sus problemas eran unos.,13,train
EsCoLA_8563,GDE50,1,1,"No te llamo porque estoy aburrido, sino porque quiero pedirte un favor.",12,train
EsCoLA_4028,GDE29,1,1,Yo sé que ella también cuenta con usted para que ofrezca sus oraciones.,4,train
EsCoLA_5670,GDE35,1,1,Tienen dudas de si viene.,7,train
EsCoLA_1577,GDE15,1,1,"Cuando le colocan un saldo, se enfada.",12,train
EsCoLA_8931,GDE51,0,0,Llegué a asesino.,9,train
EsCoLA_10278,GDE65,1,1,Hace colección de sellos.,11,train
EsCoLA_6318,GDE36,0,0,¿Deseas que ganes una medalla en los Juegos Olímpicos?,14,train
EsCoLA_2154,GDE17,1,1,Juan estaba en el cine mientras Luis estaba en el teatro.,3,train
EsCoLA_1714,GDE16,1,1,Sus problemas eran muchos.,13,train
EsCoLA_937,GDE07,1,1,"Aquel día lo vio triste, como no lo había visto nunca antes.",12,train
EsCoLA_5738,GDE36,1,1,Es cierto que en Alemania se bebe cerveza.,8,train
EsCoLA_253,GDE03,0,0,Disparó el largo monumental cañón.,11,train
EsCoLA_132,GDE03,1,1,Titi es pequeño como elefante.,3,train
EsCoLA_7100,GDE41,1,1,"El banco cobró una comisión, encima cobró una multa, y encima retuvo el dinero dos semanas.",12,train
EsCoLA_3620,GDE25,1,1,Vienen mujeres.,5,train
EsCoLA_1050,GDE08,1,1,"Baudelaire, poeta maldito, murió en la más extrema pobreza.",3,train
EsCoLA_10234,GDE65,0,0,Los que vienen son ambos.,7,train
EsCoLA_4957,GDE32,0,0,Es dejado que yo decida.,5,train
EsCoLA_8266,GDE48,1,1,Llegan invitados desde aquel mes.,3,train
EsCoLA_10296,GDE65,1,1,Juan empezará a salir cuando terminen los exámenes.,9,train
EsCoLA_8555,GDE50,1,1,"Como nadie propuso ninguna enmienda, se efectuó directamente la votación.",12,train
EsCoLA_1701,GDE16,1,1,Alguien conoce a la familia de María.,13,train
EsCoLA_5475,GDE34,1,1,¿Dónde fue que estuviste?,7,train
EsCoLA_3367,GDE24,1,1,Vimos la película.,1,train
EsCoLA_1362,GDE12,1,1,Aquella mañana tuvimos nuestro primer encuentro con el gorila.,11,train
EsCoLA_3072,GDE23,1,1,Ana hablaba siempre de ella.,6,train
EsCoLA_4068,GDE29,1,1,No se conformaron con el estropicio.,4,train
EsCoLA_5291,GDE33,0,0,Una aberración de ponerse esos zapatos fue lo más lamentable de la noche.,13,train
EsCoLA_4585,GDE31,1,1,No sabía cuándo terminaría la carrera.,7,train
EsCoLA_6773,GDE39,1,1,"El hombre solitario prosigue, lupa en mano, su rara suerte discontinua de cosa trunca.",11,train
EsCoLA_41,GDE01,0,0,La policía llegaron tarde.,14,train
EsCoLA_1366,GDE12,0,0,Hace falta un estudio sobre el comportamiento de un delfín.,11,train
EsCoLA_374,GDE04,0,0,Es atento a las órdenes.,14,train
EsCoLA_208,GDE03,1,1,Una mujer inteligente es interesante.,11,train
EsCoLA_3325,GDE23,1,0,Ana se fía a sí misma.,6,train
EsCoLA_5694,GDE36,1,1,Los párvulos fueron castigados por gritar en clase.,10,train
EsCoLA_1964,GDE16,1,1,Esperábamos encontrar a todos tus amigos en la fiesta.,13,train
EsCoLA_4779,GDE32,1,1,Aquí se puede contar con la ayuda de los vecinos.,10,train
EsCoLA_9210,GDE53,1,1,Luis ganó un premio escribiendo.,3,train
EsCoLA_2521,GDE18,1,1,Ernesto tiene el doble de personalidad que su hermano.,13,train
EsCoLA_5426,GDE34,0,0,Estoy ansioso que vengas a casa.,14,train
EsCoLA_4890,GDE32,0,0,El actor decide hacer satisfecho al público.,10,train
EsCoLA_8594,GDE50,1,1,"Por más que estudia, no logrará aprobar.",12,train
EsCoLA_4449,GDE30,0,0,Pepe me le comió la manzana a mí.,14,train
EsCoLA_2588,GDE19,0,0,Vi a él.,6,train
EsCoLA_6481,GDE37,0,0,"Juan es una gran persona, ¿no parece?",2,train
EsCoLA_8829,GDE51,1,1,Ella va a tener que trabajar.,9,train
EsCoLA_10512,GDE65,1,1,¿Qué hace Juan?,7,train
EsCoLA_7170,GDE41,1,1,El conde de Montecristo y Los tres mosqueteros son para Daniel y para Darío.,12,train
EsCoLA_9440,GDE56,1,1,"Si se temen incendios, tal vez los bomberos se han concentrado.",12,train
EsCoLA_8968,GDE51,0,0,Vuelve a haber que estudiar.,9,train
EsCoLA_1292,GDE12,1,1,Eran borregos.,2,train
EsCoLA_8029,GDE48,1,1,A las tres la secretaria ya se había ido.,3,train
EsCoLA_4029,GDE29,1,1,"Se trata de Nicolás García, que cuenta con otra detención anterior.",7,train
EsCoLA_9520,GDE56,1,1,"Para no variar, hemos vuelto a discutir.",10,train
EsCoLA_8250,GDE48,0,0,No le he vuelto a ver desde cuando le conté la verdad y cuando le dije que me iba.,3,train
EsCoLA_5732,GDE36,1,1,Confío en acabar el libro.,10,train
EsCoLA_2727,GDE19,1,1,Los vi a ellos.,14,train
EsCoLA_4011,GDE29,1,1,Concurrieron al acto todos los representantes provinciales del partido.,13,train
EsCoLA_4969,GDE32,1,1,Le impusieron comer menos.,10,train
EsCoLA_9122,GDE52,1,1,Se hallaba cansado y triste.,2,train
EsCoLA_9461,GDE56,1,1,"El coche está fuera, luego ya han venido.",12,train
EsCoLA_6447,GDE37,1,1,Pedro parece inteligente.,2,train
EsCoLA_5250,GDE32,1,1,El PSOE acusa al PP de que en cien días ha roto su imagen de centro.,14,train
EsCoLA_4942,GDE32,0,0,Ha sido visto que nadie quiere escucharlos.,5,train
EsCoLA_5526,GDE35,1,1,Bri nos dijo que su abuela no había ido a Madrid.,8,train
EsCoLA_4157,GDE30,1,0,Tengo nuevos dos discos.,3,train
EsCoLA_5791,GDE36,1,1,Ha resultado que Julia estaba enterada de todo.,8,train
EsCoLA_6223,GDE36,1,1,"Al haber roto con sus patrones culturales, pues no tiene frenos.",10,train
EsCoLA_8694,GDE51,1,1,Se deben discutir los problemas.,9,train
EsCoLA_6996,GDE40,0,0,Sólo Juan hizo nada por él.,9,train
EsCoLA_70,GDE01,1,1,Andan despistados entre la oscuridad.,11,train
EsCoLA_605,GDE05,0,1,Todos y cada uno de los niños cantaron al unísono.,13,train
EsCoLA_7080,GDE40,0,0,Hay persona más desgraciada que tú.,9,train
EsCoLA_7821,GDE43,1,1,Es suficiente cuatro cucharadas de azúcar.,2,train
EsCoLA_3454,GDE24,1,1,Traía este encargo para ella.,3,train
EsCoLA_5163,GDE32,1,1,José se complació en recordar en detalle la ceremonia.,10,train
EsCoLA_8762,GDE51,1,1,Vino a decirme que yo era tonto.,9,train
EsCoLA_8010,GDE48,1,1,Lo he visto mucho últimamente.,3,train
EsCoLA_5941,GDE36,1,1,Lo hicieron procesar por el juez.,4,train
EsCoLA_8971,GDE51,0,0,Llegué a feliz.,9,train
EsCoLA_126,GDE03,1,1,El sabor de esta fruta es más dulce que el de la anterior.,13,train
EsCoLA_4188,GDE30,1,1,Dedicó una sonata a su mecenas.,4,train
EsCoLA_6739,GDE39,1,1,"Una vez adelantado el reloj, el ladrón se quitó los guantes.",3,train
EsCoLA_1379,GDE12,1,1,Las botellas verdes son decorativas.,2,train
EsCoLA_10472,GDE65,1,1,He pedido dos helados de chocolate.,11,train
EsCoLA_8075,GDE48,1,1,¿Hace cuánto lo conociste? Hace un año.,3,train
EsCoLA_1070,GDE08,1,1,El tonto de Juan se peina.,6,train
EsCoLA_9972,GDE60,1,1,Creo que deberías haber venido.,8,train
EsCoLA_9484,GDE56,1,1,"Con lo poco que come, no resistirá mucho.",12,train
EsCoLA_4823,GDE32,0,0,Piensa un árbol.,1,train
EsCoLA_3086,GDE23,1,0,Blas ha triunfado sobre sí.,6,train
EsCoLA_2575,GDE19,1,1,Le pinté un elefante al niño.,14,train
EsCoLA_5392,GDE34,1,1,No me da la gana de que entres en mi casa.,14,train
EsCoLA_972,GDE08,1,1,La cordera es canela.,2,train
EsCoLA_4802,GDE32,1,1,Eso no significa que no sepa de sobra que te tienes que ir.,8,train
EsCoLA_9672,GDE58,0,0,Tan tarde que nadie lo esperaba llegó Juan.,12,train
EsCoLA_6868,GDE40,0,0,Ernesto no es una persona nada inteligente.,9,train
EsCoLA_6766,GDE39,0,1,Me recibirán con los brazos abiertos y con Luis a mi lado.,3,train
EsCoLA_3760,GDE26,0,0,Parece trabajarse mucho aquí.,5,train
EsCoLA_6499,GDE37,1,1,Juan parece tener mucho dinero.,10,train
EsCoLA_6931,GDE40,1,1,"A Juan le molesta el menor ruido, aunque curiosamente no otros ruidos más fuertes.",9,train
EsCoLA_9363,GDE53,1,1,La imagen buscada era la de Aznar ascendiendo en solitario las escalinatas de La Moncloa.,3,train
EsCoLA_6694,GDE38,1,1,Marta es una mujer casera.,3,train
EsCoLA_2351,GDE17,1,1,Juan no compró más que «La Busca».,9,train
EsCoLA_8136,GDE48,0,1,Juan mintió cuando él dijo eso.,6,train
EsCoLA_211,GDE03,1,1,Ana cree que una importante periodista le solicitará una entrevista.,11,train
EsCoLA_2523,GDE18,1,1,Dieron varios saltos mortales y el público aplaudió el triple.,13,train
EsCoLA_8156,GDE48,1,1,"Cuando Juan cocina, la paella está buenísima.",3,train
EsCoLA_9933,GDE60,1,1,Creo que tendré dinero suficiente mañana.,8,train
EsCoLA_8559,GDE50,1,1,"Como hace frío, las carreteras están heladas.",12,train
EsCoLA_7189,GDE41,1,1,Me gusta el pan con mantequilla.,11,train
EsCoLA_6649,GDE38,1,1,El hombre se quedó quieto sin moverse mientras la enfermera le extraía sangre.,5,train
EsCoLA_8338,GDE49,0,0,Si venga lo recibirá el ministro.,14,train
EsCoLA_10511,GDE65,1,1,Quien habla es Juan.,7,train
EsCoLA_6097,GDE36,1,1,Julia mencionó el hecho de que estaba enferma.,14,train
EsCoLA_7422,GDE42,1,1,Déjame esas plumas y lápices.,14,train
EsCoLA_9800,GDE59,1,1,"Aunque ha perdido y aunque le han hecho trampas, no se ha enfadado.",12,train
EsCoLA_7443,GDE42,1,1,"El animal clonado, una oveja, salió en todos los periódicos.",3,train
EsCoLA_5662,GDE35,1,1,No se sabe dónde ir.,7,train
EsCoLA_2840,GDE19,1,1,Cree saberlo todo.,14,train
EsCoLA_8673,GDE51,0,0,Sólo estos dos muebles consiguieron que los vendieran.,8,train
EsCoLA_6811,GDE40,1,1,No sabía nadie cuál era la solución.,9,train
EsCoLA_8028,GDE48,1,1,Se queda todavía hasta mañana.,3,train
EsCoLA_962,GDE08,0,1,La hija del presidente de los Estados Unidos es Chelsea Clinton pero seguramente en algunas ocasiones hubiera deseado no serlo.,12,train
EsCoLA_6507,GDE37,1,1,Parece que va a llover.,8,train
EsCoLA_6658,GDE38,1,1,Alba se quedó leyendo.,3,train
EsCoLA_6487,GDE37,0,1,Todo eso que has comprado parece demasiado.,2,train
EsCoLA_3800,GDE27,1,1,Hace frío.,1,train
EsCoLA_9254,GDE53,0,0,Luis sufrió una lesión naciendo.,3,train
EsCoLA_2770,GDE19,1,1,Me lo das.,14,train
EsCoLA_776,GDE07,1,1,Las mujeres que había en el jardín eran todas diplomáticas.,7,train
EsCoLA_8466,GDE49,0,0,Juan se propone que salga él.,8,train
EsCoLA_9709,GDE58,1,1,"Sientes vértigo, de lo cerca que está.",12,train
EsCoLA_9483,GDE56,0,1,"No es probable que estén, que no se ve luz.",12,train
EsCoLA_2693,GDE19,0,0,Me voy a dedicar exactamente a ello.,14,train
EsCoLA_8246,GDE48,0,0,Desde que murió su hermano y que abandonaron la ciudad está triste.,3,train
EsCoLA_829,GDE07,1,1,"Sabía que iban a multar al que faltara a la reunión, pero Luis decidió no acudir.",7,train
EsCoLA_2105,GDE17,1,1,Juan comió menos plátanos que los que ves en esa cesta.,13,train
EsCoLA_4555,GDE31,1,1,¿Cuándo visitó Juan a sus padres?,7,train
EsCoLA_142,GDE03,1,1,Tuvo lugar una actuación policial.,11,train
EsCoLA_3031,GDE21,1,1,A Juan hace tiempo que no le veo.,14,train
EsCoLA_7639,GDE42,1,1,Las basuras no se deberían sacar a estas horas.,14,train
EsCoLA_5042,GDE32,1,1,Eva corre en el parque para que la vea la gente.,12,train
EsCoLA_9660,GDE58,1,0,Tal habló que no supe responderle.,12,train
EsCoLA_3384,GDE24,1,1,La carretera atraviesa el pueblo.,1,train
EsCoLA_2066,GDE17,0,1,Juan compró más libros que le recomendó Luis.,13,train
EsCoLA_2701,GDE19,1,1,A Juan lo han visto.,14,train
EsCoLA_6026,GDE36,1,1,Mandaron abrir la puerta.,10,train
EsCoLA_10402,GDE65,1,1,"Juan, Pedro y Antonio salieron de la habitación en ese orden.",3,train
EsCoLA_7553,GDE42,1,1,Resultó imposible lo uno y lo otro.,14,train
EsCoLA_7682,GDE42,0,0,Todo ello es alicientes.,14,train
EsCoLA_1525,GDE13,1,1,Esos animales que ves ahí son víboras.,13,train
EsCoLA_44,GDE01,1,1,Considero que la pareja malagueña puede ser una promesa del bridge español si participan juntos con mayor frecuencia en pruebas de categoría internacional.,8,train
EsCoLA_9394,GDE54,1,1,Tengo que darme prisa.,8,train
EsCoLA_358,GDE04,1,1,Está celoso de su mujer.,14,train
EsCoLA_7267,GDE41,1,1,"El cartero recoge el correo bien en la tarde, bien en la mañana.",12,train
EsCoLA_7499,GDE42,1,1,"Numerosos diputados se dejaron ver, pero a la hora de la votación muchos se esfumaron.",3,train
EsCoLA_8893,GDE51,1,1,Volvió a poder estudiar.,9,train
EsCoLA_5844,GDE36,1,1,María vio a Juan tocar el piano.,10,train
EsCoLA_6311,GDE36,0,1,Notó al ladrón forzar la puerta.,10,train
EsCoLA_10442,GDE65,1,1,Ahora es que estoy triste.,14,train
EsCoLA_7330,GDE42,0,0,"Llevaba doscientos pesos, y aquel tipo me robó los cien.",13,train
EsCoLA_4556,GDE31,1,1,¿Quién ya no te conoce?,7,train
EsCoLA_6874,GDE40,1,1,"No habiendo confirmado casi nadie su asistencia al acto, los organizadores temían un rotundo fracaso.",9,train
EsCoLA_9748,GDE58,1,1,Nadie es tan insensato como para elegir la guerra mejor que la paz.,12,train
EsCoLA_8310,GDE48,0,0,La princesa no se levantó hasta las nueve como muy tarde.,3,train
EsCoLA_7846,GDE47,0,0,"Hace un mes se casaba, pero luego cambió de idea.",12,train
EsCoLA_7106,GDE41,1,1,Los muchachos limpiaron el comedor y la cocina juntos.,12,train
EsCoLA_6808,GDE40,1,1,La gramática se aprende bien en la primera edad.,3,train
EsCoLA_9685,GDE58,0,0,Resultó impresionante las caras.,14,train
EsCoLA_1665,GDE15,1,1,Tiene dos cuñados.,13,train
EsCoLA_5104,GDE32,1,1,Eva renuncia a que su hijo estudie.,12,train
EsCoLA_2310,GDE17,1,1,Teo visitó ayer diferentes museos que estos.,13,train
EsCoLA_10217,GDE65,1,1,Que bajen los precios y que haya más empleo es lo que hace falta.,7,train
EsCoLA_3517,GDE24,1,0,Tú lo tienes la dirección.,14,train
EsCoLA_3936,GDE28,0,0,Fueron visitadas a varias delegadas en el congreso.,5,train
EsCoLA_6340,GDE37,1,1,Lo que se usa como condimento en gastronomía son las especias.,2,train
EsCoLA_3173,GDE23,1,1,Juan se afeitó con una maquinilla eléctrica.,5,train
EsCoLA_3641,GDE25,0,0,Juan fue muy golpeado.,2,train
EsCoLA_1017,GDE08,1,0,Ahí lo compré enfrente.,3,train
EsCoLA_8060,GDE48,0,0,Hace tiempo odia a tu hija.,3,train
EsCoLA_7815,GDE43,0,0,No recuerdo a qué ministro francés he oído la noticia de que han asesinado.,7,train
EsCoLA_9060,GDE52,0,0,Pedro está estando muy grande.,9,train
EsCoLA_2389,GDE17,1,1,Prefiero conversar con Luis que jugar con Teo.,13,train
EsCoLA_10547,GDE65,0,0,Lo que Juan hace es llevar dos años estudiando medicina.,10,train
EsCoLA_5502,GDE34,0,0,"Te advierto de que, si no trabajas, no cobras.",14,train
EsCoLA_8135,GDE48,0,0,"Cuando él estaba en la ducha, Alfredo dio un do muy agudo.",6,train
EsCoLA_9028,GDE52,1,1,Estos días estás fumando mucho.,9,train
EsCoLA_6558,GDE38,0,0,En la fiesta nos divertimos sobrios.,3,train
EsCoLA_6632,GDE38,1,1,Juan tenía las manos sucias.,3,train
EsCoLA_6927,GDE40,0,0,"Porque llegara tarde, Juan no habló contigo.",9,train
EsCoLA_3082,GDE23,0,0,Nosotros hablábamos siempre de sí.,6,train
EsCoLA_2774,GDE19,0,0,Lo puede darme.,14,train
EsCoLA_3471,GDE24,0,0,Presentaron Juan al director.,4,train
EsCoLA_9191,GDE53,1,1,Luis es feliz cuidando niños.,3,train
EsCoLA_3191,GDE23,1,1,Los dos sillas estaban una al lado de otra.,6,train
EsCoLA_9886,GDE60,1,1,Está lloviendo.,9,train
EsCoLA_1591,GDE15,1,1,Todo el mundo desea que lo quieran.,13,train
EsCoLA_4696,GDE32,0,1,Lamento la noticia de que estuvieras triste la otra noche.,14,train
EsCoLA_6500,GDE37,1,1,Juan parece saber matemáticas.,10,train
EsCoLA_7298,GDE41,0,0,A Rosalía sino a Elena no recogimos.,12,train
EsCoLA_585,GDE05,1,1,Cantarán villancicos.,1,train
EsCoLA_6160,GDE36,1,0,Julia ha roto un cuchillo con el que corta el salmón.,7,train
EsCoLA_10495,GDE65,0,0,Dice mentira.,1,train
EsCoLA_9064,GDE52,0,1,"Estuvieron cayendo, meses o años después, algunos de los tipos de interés.",9,train
EsCoLA_683,GDE06,1,1,El virus fue descubierto por un científico francés.,4,train
EsCoLA_6204,GDE36,1,1,¿Qué hay para comer?,10,train
EsCoLA_5887,GDE36,1,1,El divorcio ha inducido a reflexionar a Pepe.,10,train
EsCoLA_5758,GDE36,0,0,Nos es muy normal nadar y guardar la ropa.,10,train
EsCoLA_5338,GDE33,0,0,Hubo la excitación de ella de que se hable de estos temas.,14,train
EsCoLA_446,GDE04,1,1,El tribunal eligió descaradamente a ese candidato entre otros mejores.,12,train
EsCoLA_4704,GDE32,1,1,Ahora sólo quedaba que le dieran a él la vuelta.,8,train
EsCoLA_7654,GDE42,1,1,Yo las sorprendí.,14,train
EsCoLA_4819,GDE32,0,0,Que le haces croquetas borrará sus penas.,14,train
EsCoLA_2847,GDE19,1,1,Parece pedirlo.,14,train
EsCoLA_4411,GDE30,1,1,Curó su herida.,1,train
EsCoLA_8358,GDE49,1,1,Parece que tiene veinte años.,8,train
EsCoLA_7568,GDE42,1,1,La sangre y el agua se habían mezclado.,14,train
EsCoLA_8273,GDE48,0,0,Llegan invitados hace ayer.,3,train
EsCoLA_9199,GDE53,0,0,Luis pasea cantando Aida en una hora.,3,train
